customer_ID,Contact_Last_Name,Contact_First_Name,City,State,Age,Marital_Status,Gender,Number_Of_Dependents,Risk_Score,total_asset,Retirement_asset,Engagement_Type,Frequency
234,Flowers,Hilel,Columbus,Ohio,65,Married,Female,0,2.833333333,11967795.78,4573248.83,No Contact,Daily
235,Frank,Wanda,Cambridge,Massachusetts,65,Married,Female,0,2.833333333,12600241.8,5971036.03,In Writing,Quaterly
236,Jennings,Cherokee,Jacksonville,Florida,65,Married,Female,0,2.833333333,16468187.11,6539940.58,Phone,Yearly
237,Mccall,Elmo,Wilmington,Delaware,65,Married,Female,0,2.833333333,17264428.83,6839164.80,In Person,Daily
238,Mcgee,Alan,Miami,Florida,65,Married,Female,0,2.833333333,13516850.13,3033203.85,In Person,No Contact
239,Mercado,Lee,Miami,Florida,65,Married,Female,0,2.833333333,6785434.094,2486862.89,In Person,Monthly
240,Nieves,Ella,Orlando,Florida,65,Single,Female,0,2.5,8300397.035,3749852.62,Phone,Monthly
241,Peterson,Jocelyn,St. Petersburg,Florida,65,Single,Female,0,2.857142857,7877235.928,1247776.92,No Contact,Yearly
242,Rivers,Reagan,Cambridge,Massachusetts,65,Married,Female,0,2.833333333,14619759.15,7361210.94,Phone,No Contact
243,Roberts,Jordan,Worcester,Massachusetts,65,Single,Female,0,2.857142857,10074927.66,3036766.08,In Person,Quaterly
244,Vasquez,Kieran,Denver,Colorado,65,Married,Female,0,2.833333333,6296505.696,2009913.24,No Contact,Monthly
245,Wilkinson,Hop,Norfolk,Virginia,65,Single,Female,0,2.5,8441946.911,5550175.99,No Contact,Yearly
246,Chang,Cade,Billings,Montana,65,Married,Male,0,2.375,6488388.566,1928262.34,In Writing,Monthly
247,Dean,Kirestin,Richmond,Virginia,65,Single,Male,0,3,7722283.327,3071469.40,Phone,Daily
248,Donaldson,Ulric,Cheyenne,Wyoming,65,Married,Male,0,2.375,9839706.739,2897431.18,Phone,Monthly
249,Fitzpatrick,Hilda,Cambridge,Massachusetts,65,Single,Male,0,3.428571429,5765286.29,2358464.66,Phone,Monthly
250,Gallegos,Indigo,Baltimore,Maryland,65,Divorced,Male,0,2.666666667,2428982.816,985750.06,Email,Yearly
251,Hooper,Grace,Norfolk,Virginia,65,Single,Male,5,2.875,6158121.746,3227714.38,In Writing,Monthly
252,Hudson,Kane,Norman,Oklahoma,65,Single,Male,5,3.571428571,7824867.523,2771604.20,Email,Daily
253,Hughes,Kibo,Tallahassee,Florida,65,Married,Male,5,2.666666667,8320944.403,4960378.18,No Contact,Monthly
254,Kaufman,Heidi,Grand Rapids,Michigan,65,Divorced,Male,5,3.666666667,2314955.396,116736.05,Email,Monthly
255,Knowles,Sacha,Tallahassee,Florida,65,Single,Male,5,3,6125896.858,693222.94,No Contact,No Contact
256,Lawson,Meredith,Frederick,Maryland,65,Single,Male,5,3.125,5790665.93,939450.84,Phone,Daily
257,Lawson,Raya,Columbia,Maryland,65,Single,Male,5,3.5,5035376.642,2077186.18,In Person,Daily
258,Le,Grady,Tallahassee,Florida,65,Single,Male,5,3.25,6996251.153,1327716.75,No Contact,Daily
259,Lopez,Cherokee,Saint Paul,Minnesota,65,Married,Male,5,3.166666667,7331352.288,2526432.23,In Person,Yearly
260,Massey,Griffith,Lowell,Massachusetts,65,Married,Male,5,2.666666667,8930700.854,2562279.28,In Person,No Contact
261,Moran,Kevyn,Olympia,Washington,65,Divorced,Male,5,2.5,1463548.372,764690.16,In Writing,Quaterly
262,Reeves,Reuben,Austin,Texas,65,Married,Male,5,2.375,8444071.085,4247841.06,No Contact,Yearly
263,Rios,Vance,Norfolk,Virginia,65,Divorced,Male,5,3,3272683.024,784185.58,Phone,Monthly
264,Ross,Vladimir,San Francisco,California,65,Divorced,Male,5,4,2703344.176,214243.33,In Person,Quaterly
265,Sims,Libby,Indianapolis,Indiana,65,Divorced,Male,5,3.666666667,2590722.576,835158.48,Phone,Yearly
266,Stein,Ashely,Tacoma,Washington,65,Divorced,Male,5,3.428571429,2881090.94,1261439.30,In Writing,Quaterly
267,Sullivan,Amena,St. Petersburg,Florida,65,Unknown,Male,5,4,4933467.864,2771117.02,Phone,Yearly
268,Vaughn,Vernon,Annapolis,Maryland,65,Unknown,Male,5,2.666666667,4414321.808,1943986.72,No Contact,Monthly
269,Velez,Cora,Evansville,Indiana,65,Married,Male,5,2.428571429,7719453.955,2601892.80,Phone,Quaterly
270,Wooten,Paula,Rock Springs,Wyoming,65,Single,Male,5,3.25,2734499.664,1530024.91,Phone,Daily
271,Bush,William,Richmond,Virginia,65,Single,Unknown,5,2.833333333,7424379.495,3337310.81,In Writing,No Contact
272,Cantrell,Laurel,Jacksonville,Florida,65,Single,Unknown,5,2.5,6148601.082,3044145.78,In Writing,No Contact
273,Hoover,Madaline,Tampa,Florida,65,Single,Unknown,5,3.2,8178436.773,3101426.17,Phone,No Contact
274,Atkins,Hall,Richmond,Virginia,65,Unknown,Male,1,3,3829151.768,988175.97,No Contact,Quaterly
275,Boyer,Craig,Wilmington,Delaware,65,Unknown,Male,1,3.285714286,8245936.816,3192279.58,In Writing,Quaterly
276,Cooley,Burke,Toledo,Ohio,65,Married,Male,1,3.125,7415278.416,3341069.22,No Contact,Daily
277,Fry,Carter,Baltimore,Maryland,65,Married,Female,1,2.833333333,13698047.38,7286164.70,Email,No Contact
278,Gillespie,Arden,Miami,Florida,65,Married,Female,4,2.833333333,2537335.382,262471.62,Email,Quaterly
279,Moreno,Ali,Tucson,Arizona,65,Married,Female,4,2.833333333,10848471.94,3615483.46,In Writing,No Contact
280,Roy,Naomi,Richmond,Virginia,65,Married,Female,4,2.833333333,12817223.83,5901891.09,In Person,No Contact
281,Spence,Amir,Baltimore,Maryland,65,Unknown,Female,4,2.8,13573200.73,5638641.84,In Writing,Quaterly
282,Tanner,Deanna,Aurora,Colorado,65,Married,Female,4,2.833333333,11993300.28,5348636.47,Phone,Monthly
283,Walsh,Aristotle,Eugene,Oregon,65,Married,Female,4,2.833333333,15559866.88,5070922.27,Email,Yearly
284,Welch,Naomi,Newark,Delaware,65,Unknown,Female,4,2.571428571,5409401.556,62799.98,Phone,Monthly
285,Austin,Armand,Tacoma,Washington,65,Divorced,Male,4,3,1656307.796,551480.80,Email,No Contact
286,Burt,Eliana,Frederick,Maryland,65,Single,Male,4,3.142857143,4731534.101,1711865.75,Email,No Contact
287,Durham,Melissa,Stamford,Connecticut,65,Single,Male,4,3.333333333,7162969.133,3314202.65,No Contact,Monthly
288,Grant,Dacey,Orlando,Florida,65,Married,Male,4,2.857142857,6355486.55,699750.60,Email,No Contact
289,Humphrey,Gail,Bowling Green,Kentucky,65,Unknown,Male,4,3.571428571,5585498.568,2962122.59,In Person,Daily
290,Key,Griffin,Orlando,Florida,65,Married,Male,4,2.857142857,9389314.022,3788869.09,No Contact,Quaterly
291,Knowles,Lacy,Toledo,Ohio,65,Unknown,Male,4,2.833333333,6275959.04,1782509.25,Phone,Quaterly
292,Knox,Sydney,South Portland,Maine,65,Married,Male,4,3,5211405.888,3456705.41,In Writing,No Contact
293,Maynard,Drew,Stamford,Connecticut,65,Single,Male,4,3.285714286,3051970.834,664501.22,In Writing,Monthly
294,Mcclain,Heidi,Miami,Florida,65,Married,Male,4,2.285714286,8066507.779,765673.96,In Writing,No Contact
295,Melendez,Christopher,Akron,Ohio,65,Married,Male,4,3,5557328.275,563753.55,In Person,Daily
296,Morse,Serina,Las Vegas,Nevada,65,Married,Male,4,2.375,5084485.661,231090.66,No Contact,Daily
297,Pickett,Garrett,Virginia Beach,Virginia,65,Married,Male,1,3,9141580.906,3616912.67,Phone,Yearly
298,Rutledge,Shaeleigh,Chesapeake,Virginia,65,Married,Male,1,2.714285714,6333392.957,399443.37,No Contact,No Contact
299,Sandoval,Darrel,Owensboro,Kentucky,65,Married,Male,1,2.857142857,6280295.05,1775343.40,Phone,Daily
300,Sparks,Evelyn,Los Angeles,California,65,Married,Male,4,2.5,7724288.333,2283140.62,No Contact,Yearly
301,Waters,Dane,Stamford,Connecticut,65,Single,Male,0,3.625,5638697.251,739967.16,Phone,No Contact
302,Wolfe,Haley,Butte,Montana,65,Divorced,Male,0,3,2256143.916,852171.22,No Contact,Quaterly
303,Albert,Tobias,Indianapolis,Indiana,65,Single,Unknown,0,2.8,9550173.087,2625517.91,In Person,Yearly
304,Carr,Robert,Annapolis,Maryland,65,Single,Unknown,0,3.142857143,5682588.795,2137253.51,In Person,Daily
305,Hardin,Kimberley,Billings,Montana,65,Single,Unknown,0,2.333333333,6720053.301,1710574.16,No Contact,Daily
306,Duffy,Mary,Fresno,California,65,Unknown,Female,3,2.666666667,10235962.31,1101661.39,No Contact,Yearly
307,Ellison,Jana,Hartford,Connecticut,65,Married,Female,3,2.833333333,8320607.568,510585.00,In Writing,Yearly
308,Gibbs,Abbot,Lakewood,Colorado,65,Unknown,Female,1,3.2,9626426.94,5062516.99,In Writing,Yearly
309,Gomez,Colin,Gaithersburg,Maryland,65,Married,Female,1,2.833333333,6873567.667,985931.48,No Contact,Daily
310,Greer,Baker,Las Vegas,Nevada,65,Unknown,Female,1,2.333333333,9784121.724,4902922.75,In Person,Yearly
311,Herrera,Heather,Waterbury,Connecticut,65,Married,Female,1,2.833333333,13104261.33,6895994.98,In Person,Yearly
312,Kemp,Lana,San Jose,California,65,Married,Female,1,2.833333333,5350418.237,1336915.76,No Contact,Yearly
313,Merritt,Libby,Dover,Delaware,65,Married,Female,1,2.833333333,10258298.29,4828837.48,In Person,No Contact
314,Roberson,Genevieve,Columbia,Maryland,65,Married,Female,1,2.833333333,10181976.29,4337992.34,Email,Monthly
315,Ruiz,Darryl,Georgia,Georgia,65,Married,Female,1,2.833333333,10129580.51,3055658.86,Email,Daily
316,Serrano,Kitra,Cincinnati,Ohio,65,Married,Female,1,2.833333333,12823761.23,3522203.94,In Person,Daily
317,Shannon,Angela,Erie,Pennsylvania,65,Unknown,Female,1,2.857142857,9646240.968,3257676.86,Phone,No Contact
318,Wiley,Travis,Hartford,Connecticut,65,Married,Female,1,2.833333333,9745028.842,3020931.01,Email,Yearly
319,Workman,Dalton,Orlando,Florida,65,Unknown,Female,1,2.666666667,11236341.48,4077101.81,No Contact,Yearly
320,Acosta,Tad,Cambridge,Massachusetts,65,Divorced,Male,1,2.857142857,2929346.42,684240.34,Email,Quaterly
321,Bates,Giacomo,Columbia,Maryland,65,Married,Male,1,3.4,11574289.46,4641998.40,Phone,Daily
322,Blevins,Althea,Annapolis,Maryland,65,Unknown,Male,1,3.375,7238412.688,3149030.56,In Writing,No Contact
323,Cox,Adam,Richmond,Virginia,65,Married,Male,1,2.714285714,8876670.941,3724063.95,Phone,Daily
324,Daniels,Kiona,Worcester,Massachusetts,65,Single,Male,1,2.833333333,4563204.61,533773.84,No Contact,Quaterly
325,Estrada,Laurel,Cambridge,Massachusetts,65,Divorced,Male,1,2.875,2462727.02,988231.30,No Contact,Monthly
326,Foreman,Ginger,Miami,Florida,65,Single,Male,1,3.625,4984586.1,1592033.41,Phone,No Contact
327,Griffith,Dennis,Gaithersburg,Maryland,65,Married,Male,1,3,9491331.907,3709816.28,In Person,Quaterly
328,Hamilton,Gareth,Georgia,Georgia,65,Divorced,Male,1,3.285714286,3898223.472,1011730.10,No Contact,Yearly
329,Hayden,Palmer,Philadelphia,Pennsylvania,65,Divorced,Male,1,3.285714286,3921753.16,1652795.04,No Contact,Quaterly
330,Hays,Drake,Dallas,Texas,65,Married,Male,3,3,7637006.458,4036510.23,Email,Yearly
331,Lester,William,Bridgeport,Connecticut,65,Single,Male,3,4,6735532.846,3437002.86,In Person,No Contact
332,Meadows,Brenda,Hartford,Connecticut,65,Unknown,Male,3,3.375,5659734.808,2090961.18,Phone,Quaterly
333,Mendez,Yael,Wyoming,Wyoming,65,Divorced,Male,3,3.25,3950806.704,1855685.52,In Person,No Contact
334,Mercer,Ronan,Rockville,Maryland,65,Divorced,Male,3,3.428571429,3267374.76,1495895.44,In Writing,Daily
335,Ramsey,Paloma,Sacramento,California,65,Single,Male,3,2.666666667,6514309.433,2931278.69,In Writing,Daily
336,Robinson,Gareth,Rockford,Illinois,65,Divorced,Male,3,3,3037936.72,721764.99,No Contact,Monthly
337,Ruiz,Vanna,Miami,Florida,65,Unknown,Male,3,3.25,3695603.808,1864154.66,In Person,Monthly
338,Slater,Damon,Lowell,Massachusetts,65,Divorced,Male,3,2.428571429,2441572.64,992893.41,In Person,Monthly
339,Walter,Baker,Jacksonville,Florida,65,Divorced,Male,3,3.4,4503729.152,1462012.66,In Writing,Monthly
340,Boyle,Adria,Denver,Colorado,65,Single,Unknown,3,3.2,5838017.094,1575978.77,In Writing,No Contact
341,Patton,Kevin,Bellevue,Washington,65,Single,Unknown,3,2.833333333,7107441.705,2765629.62,No Contact,Daily
342,Todd,Baker,St. Petersburg,Florida,65,Married,Unknown,3,2.833333333,8471273.148,4133450.26,Phone,No Contact
343,Allen,Quincy,St. Petersburg,Florida,65,Unknown,Male,2,2.833333333,3922466.912,1522780.48,Email,Quaterly
344,Avery,Wing,Las Vegas,Nevada,65,Unknown,Male,2,3.125,3934391.136,1085121.02,In Person,No Contact
345,Bentley,Clark,Colorado Springs,Colorado,65,Married,Male,2,2.571428571,5454004.858,1957730.11,In Writing,Monthly
346,Burke,Leilani,Rochester,Minnesota,65,Married,Male,2,2.5,5446704.307,3540284.97,In Person,Yearly
347,Copeland,Justina,Miami,Florida,65,Married,Male,2,2.857142857,7476706.349,2794428.75,In Writing,No Contact
348,Freeman,Jarrod,Fresno,California,65,Married,Female,2,2.833333333,10531131.06,1553929.98,Phone,Yearly
349,Gallagher,Adele,Carson City,Nevada,65,Married,Female,2,2.833333333,11758288.09,3951313.52,Email,Daily
350,Garcia,Oscar,Springfield,Massachusetts,65,Unknown,Female,2,3.142857143,8169347.316,739771.34,No Contact,No Contact
351,Goff,Malcolm,Kenosha,Wisconsin,65,Single,Female,2,2.5,7429170.949,4599532.64,Email,Monthly
352,Griffin,Xander,Fort Wayne,Indiana,65,Married,Female,2,2.833333333,12058085.52,4038032.79,In Writing,Yearly
353,King,Cyrus,San Jose,California,65,Unknown,Female,2,3.2,6467586.528,2184711.36,In Writing,Quaterly
354,Mcintosh,Jared,Augusta,Maine,65,Unknown,Female,2,2.428571429,7179606.096,1191029.42,In Person,Daily
355,Mills,Shana,Louisville,Kentucky,65,Unknown,Female,2,2.833333333,12942498.04,4190265.46,Email,Quaterly
356,Mitchell,Hasad,Tulsa,Oklahoma,65,Unknown,Female,2,3.166666667,6199763.7,1439424.48,In Writing,Daily
357,Moses,Geraldine,Salem,Oregon,65,Married,Female,2,2.833333333,10928125.35,3622796.24,No Contact,Daily
358,Puckett,Bree,Orlando,Florida,65,Unknown,Female,2,2.857142857,7347897.804,2082588.77,In Writing,Quaterly
359,Salas,Quincy,San Jose,California,65,Unknown,Female,2,2.833333333,11679230.16,5309391.98,Email,No Contact
360,Sampson,Nichole,Louisville,Kentucky,65,Unknown,Female,2,2.333333333,9532972.02,1439689.06,In Writing,Quaterly
361,Sosa,Pearl,Orlando,Florida,65,Married,Female,2,2.833333333,7110910.872,3993875.31,Phone,Quaterly
362,Stevens,Stuart,Detroit,Michigan,65,Married,Female,2,2.833333333,10866671.71,5389061.93,Email,Quaterly
363,Wilkerson,Orla,San Jose,California,65,Married,Female,2,2.833333333,11225554.7,5588343.82,In Writing,Monthly
364,Campos,Hayes,Tacoma,Washington,65,Divorced,Male,2,3.285714286,2027663.716,23186.18,In Person,Daily
365,Carroll,Sopoline,Orlando,Florida,65,Married,Male,2,3.142857143,10496831.9,4899163.78,In Person,Quaterly
366,Compton,Clayton,San Jose,California,65,Divorced,Male,2,2.857142857,4629200.524,1716006.24,No Contact,Quaterly
367,Crosby,Caryn,Orlando,Florida,65,Divorced,Male,2,2.4,4364951.084,2038092.37,In Writing,Monthly
368,Ellis,Tyrone,South Portland,Maine,65,Single,Male,2,3,6243276.406,3094382.30,Phone,Quaterly
369,Frederick,Ariana,Joliet,Illinois,65,Unknown,Male,2,3.142857143,3599040.64,1375810.59,In Person,Quaterly
370,Goff,Jasmine,Vancouver,Washington,65,Divorced,Male,2,3.625,2294391.268,641492.18,Email,Monthly
371,Good,Geoffrey,Pike Creek,Delaware,65,Married,Male,2,2.142857143,6731726.227,1058445.27,No Contact,Monthly
372,Gray,Seth,San Francisco,California,65,Single,Male,2,3.125,4600376.914,1926634.32,In Person,Monthly
373,Hurst,Felicia,Columbia,Maryland,65,Divorced,Male,2,2.5,2454610.132,706798.35,In Writing,Daily
374,Irwin,Kathleen,Henderson,Nevada,65,Married,Male,2,3.333333333,8181732.874,3977328.58,Email,No Contact
375,Mckinney,Juliet,Tuscaloosa,Alabama,65,Single,Male,2,3.125,5097987.367,764754.68,Email,No Contact
376,Mcmillan,Lysandra,Virginia Beach,Virginia,65,Single,Male,2,3.857142857,5909756.58,3415600.66,In Person,No Contact
377,Morris,Nash,Louisville,Kentucky,65,Unknown,Male,2,3,7026844.968,3208518.98,In Writing,Quaterly
378,Page,Lisandra,Idaho Falls,Idaho,65,Divorced,Male,2,2.714285714,3853997.16,1177126.29,Email,No Contact
379,Parrish,Reed,Evansville,Indiana,65,Married,Male,2,3.666666667,8751656.534,3775541.95,In Person,Daily
380,Richards,Odysseus,Lewiston,Maine,65,Single,Male,2,3.375,4476796.459,2008354.61,No Contact,No Contact
381,Walls,Jacob,San Diego,California,65,Married,Male,2,2.625,1902208.589,927542.55,In Person,Daily
382,Chaney,Scarlet,Worcester,Massachusetts,65,Single,Unknown,2,3.166666667,8544964.896,3573845.96,No Contact,Daily
383,Mason,Amos,Flint,Michigan,65,Single,Unknown,2,2.833333333,6628953.591,1642950.50,In Writing,No Contact
384,Alexander,Kim,St. Petersburg,Florida,65,Married,Male,1,3,5692186.531,3148743.94,No Contact,Quaterly
385,Barber,Nora,Cleveland,Ohio,65,Married,Male,1,3,3654572.563,1119865.84,No Contact,Daily
386,Brooks,Hannah,Louisville,Kentucky,65,Married,Male,1,2.5,3732151.114,217550.86,No Contact,No Contact
387,Carver,Stephen,Norman,Oklahoma,65,Married,Male,1,2.428571429,8396391.37,4519912.05,Email,Daily
388,Jefferson,Jessamine,Frankfort,Kentucky,65,Unknown,Female,1,3.166666667,1922696.1,135370.56,Phone,Daily
389,Mcintosh,Kieran,San Antonio,Texas,65,Married,Female,0,2.833333333,9382961.578,863702.61,Email,Quaterly
390,Norman,Leila,Rockville,Maryland,65,Married,Female,0,2.833333333,10294497.91,1818616.55,Phone,Monthly
391,Roth,Leo,Frederick,Maryland,65,Unknown,Female,0,2.857142857,8149846.38,4416004.94,Email,Yearly
392,Sawyer,Jeremy,Warren,Michigan,65,Single,Female,0,2.857142857,5282137.084,1436220.68,In Writing,No Contact
393,Vincent,Pearl,Atlanta,Georgia,65,Married,Female,0,2.833333333,9927665.654,1157650.04,Email,Quaterly
394,Adkins,Emma,Baltimore,Maryland,65,Single,Male,0,3.333333333,4972485.211,787078.66,In Person,Monthly
395,Atkins,Oscar,Paradise,Nevada,65,Divorced,Male,0,3.285714286,3479372.208,642288.40,No Contact,Daily
396,Branch,Kasimir,Harrisburg,Pennsylvania,65,Divorced,Male,0,3.428571429,2536953.328,447153.41,In Person,Yearly
397,Butler,Drake,Tampa,Florida,65,Married,Male,0,2.625,9151592.112,3486391.33,No Contact,Yearly
398,Campos,Zelda,Seattle,Washington,65,Divorced,Male,0,3,1938751.1,448141.41,In Writing,No Contact
399,Donovan,Reece,Birmingham,Alabama,65,Divorced,Male,0,3.285714286,4059236.532,1002598.48,In Writing,Quaterly
400,Dunlap,Hayden,Birmingham,Alabama,65,Married,Male,0,2.142857143,6794591.731,1157509.52,No Contact,Monthly
401,Elliott,Zenaida,Fresno,California,65,Single,Male,0,3.142857143,6092825.357,1674874.66,In Writing,No Contact
402,Franks,Orla,Milwaukee,Wisconsin,65,Unknown,Male,0,3.375,5579193.152,892882.43,In Person,Yearly
403,Galloway,Daquan,Worcester,Massachusetts,65,Single,Male,0,3.125,5974954.128,2837347.34,Email,No Contact
404,Green,Emery,Bangor,Maine,65,Single,Male,0,3.125,3428431.344,346832.93,Email,Quaterly
405,Hall,Genevieve,Bridgeport,Connecticut,65,Unknown,Male,0,2.75,6661505.552,4134799.55,No Contact,Monthly
406,Howe,Alvin,Bear,Delaware,65,Married,Male,0,3.125,7797414.768,2836709.99,In Writing,Quaterly
407,Humphrey,Colleen,Chesapeake,Virginia,65,Divorced,Male,0,2.714285714,2935191.844,341839.47,Email,Monthly
408,Jones,Hasad,Portland,Oregon,65,Divorced,Male,0,3.5,1493087.076,43492.80,Email,Quaterly
409,Kent,Tanisha,Worcester,Massachusetts,65,Divorced,Male,0,2.714285714,1890533.84,570045.84,Phone,No Contact
410,Lynn,Karen,Erie,Pennsylvania,65,Single,Male,0,3,3617140.176,1119530.51,Phone,No Contact
411,Massey,Anthony,Tallahassee,Florida,65,Single,Male,0,3.142857143,7717258.037,3187682.41,In Writing,No Contact
412,Mcbride,Pamela,Jacksonville,Florida,65,Single,Male,0,3.125,7333943.854,3488461.52,Phone,Yearly
413,Merrill,Bo,Lowell,Massachusetts,65,Divorced,Male,1,3.571428571,2270192.08,697760.13,In Writing,Monthly
414,Middleton,Brady,San Antonio,Texas,65,Single,Male,1,3.2,4193693.806,997361.54,Email,No Contact
415,Morse,Gay,Rockford,Illinois,65,Married,Male,1,2.25,4745600.87,1208022.57,Phone,Daily
416,Nolan,Nicole,Worcester,Massachusetts,65,Divorced,Male,1,2.875,2464642.96,1357776.78,In Writing,Monthly
417,Sanford,Jacqueline,Miami,Florida,65,Married,Male,1,2.125,5941112.112,4666631.42,In Person,No Contact
418,Schultz,Margaret,Richmond,Virginia,65,Single,Male,1,3.375,7744093.25,3591761.10,No Contact,Daily
419,Valentine,Hillary,Tallahassee,Florida,65,Married,Male,1,2.4,8107449.418,3562771.93,In Person,Quaterly
420,Vargas,Kirby,Cambridge,Massachusetts,65,Married,Male,1,3,8733223.2,4092369.22,In Writing,Daily
421,Cherry,Felix,Reno,Nevada,65,Married,Unknown,1,2.833333333,9478961.856,3827795.09,In Writing,Daily
422,Schultz,Gary,Los Angeles,California,65,Single,Unknown,1,2.833333333,7143399.198,4582745.86,In Person,Quaterly
423,Acevedo,Aileen,Indianapolis,Indiana,65,Married,Male,0,2.428571429,4235734.339,921142.31,In Writing,Daily
424,Alston,Germaine,Grand Rapids,Michigan,65,Unknown,Male,0,2.875,6671679.768,3698726.72,In Writing,No Contact
425,Beach,Nomlanga,Fort Worth,Texas,65,Unknown,Male,0,3.142857143,3349470.384,834811.33,Email,No Contact
426,Callahan,Candace,Fresno,California,65,Married,Male,0,2.714285714,7323230.928,857048.03,Email,Yearly
427,Fernandez,Garth,Dover,Delaware,65,Married,Female,0,2.833333333,10131653.75,3957232.03,In Writing,No Contact
